"'1','2015-01-01','Finding Meaning in a Dish'"
"'1','2015-01-01','A Kanye West-Paul McCartney Single Drops Just Before the Ball'"
"'1','2015-01-01','A Guide to Minimum Wage Increases at the State Level'"
"'2','2015-01-01','Georgia Tech Runs Past Mississippi State in Orange Bowl'"
"'2','2015-01-01','Missed Free Throws Cost UConn'"
"'2','2015-01-01','Cuba Arrests Dissidents 2 Weeks After U.S. Accord'"
"'2','2015-01-01','Mission Ends in Afghanistan, but Sacrifices Are Not Over for U.S. Soldiers'"
"'2','2015-01-01','Missouri: Arrests at St. Louis Police Headquarters Protest'"
"'2','2015-01-01','When Airplanes Go Missing'"
"'2','2015-01-01','With Schoolgirls Taken by Boko Haram Still Missing, U.S.-Nigeria Ties Falter'"
"'2','2015-01-01','T.C.U. Crushes Ole Miss in the Peach Bowl'"
"'2','2015-01-01','Missing Its Star Scorer, Seton Hall Upsets St. John&#8217;s '"
"'2','2015-01-02','How Times Reporters Unraveled the Ebola Epidemic '"
"'3','2015-01-02','American Cinema Editors Release Their Nominees'"
"'4','2015-01-02','Facts & Figures: Government Leadership Worries Americans Most'"
"'4','2015-01-02','Oil Price Slump May Spur European Oil and Gas Deal-Making'"
"'5','2015-01-02','Daily Report: Web Freedom Is Seen as a Growing Global Issue'"
"'6','2015-01-02','Your Turn: A Weekend Thread, Open for Comments'"
"'6','2015-01-02','A Day With Apple Pay'"
"'6','2015-01-02','Missouri: Blinker in Arm Finally Signals Pain'"
"'6','2015-01-02','Cuba Again Arrests Artist Seeking Dissidents&#8217; Release'"
"'6','2015-01-02','A Vital Nuclear Agreement, at Risk'"
"'6','2015-01-02','Web Freedom Is Seen as a Growing Global Issue'"
"'6','2015-01-02','Rights Crisis in Venezuela'"
"'6','2015-01-02','Stopping Goals, and Opening Up'"
"'6','2015-01-02','Missouri Tops Minnesota in Citrus Bowl'"
"'6','2015-01-02','Cage Law Expected to Push Up Egg Prices '"
"'6','2015-01-02','LeBron James Out at Least Two Weeks With Back and Knee Issues'"
"'6','2015-01-02','Five Surprising Economic Trends in 2014, and What They Mean for 2015'"
"'6','2015-01-03','A Ring Sparks Speculation That North Korean Leader&#8217;s Sister Has Married'"
"'6','2015-01-03','As Refugee Tide Swells, Lebanon Plans a Visa Requirement for Syrians '"
"'6','2015-01-03','In Sweden, the Land of the Open Door, Anti-Muslim Sentiment Finds a Foothold '"
"'6','2015-01-03','Gasoline-Tax Increase Finds Little Support '"
"'6','2015-01-03','Time to Assess Your Financial Fitness'"
"'6','2015-01-04','Are Conspiracy Theories All Bad?'"
"'6','2015-01-04','Open to Suggestions'"
"'7','2015-01-04','Jenna McCauley, John Heffernan'"
"'8','2015-01-04','Paid Notice: Deaths  CIPOLLA, VIVIAN CAMPANELLA'"
"'9','2015-01-04','Bengals Will Be Missing Receiver A. J. Green for Playoff Opener Against Colts'"
"'9','2015-01-04','Bengals Will Be Missing Receiver A. J. Green for Playoff Opener Against Colts'"
"'9','2015-01-04','Tensions Mount as Israel Freezes Revenue Meant for Palestinians'"
"'9','2015-01-04','Penn Station: A Place That Once Made Travelers Feel Important'"
"'9','2015-01-04','Domestic Discombobulation in an Odd Kitchen'"
"'9','2015-01-04','The Paradox of the Free-Market Liberal'"
