"Date","Direction","Headline"
"2009-08-01","0"," A Loss at Michelin, but Cash Flow Improves"
"2009-08-01","0"," Insider Trading Sentence Cut for Ex-Qwest Executive"
"2009-08-01","0"," Leader Vows to Update Spain’s Economy, With Labor Rights Intact"
"2009-08-01","0"," Chad: Rights Panel Concerned About Jailed Teenager"
"2009-08-01","0"," The Meth Epidemic"
"2009-08-01","0"," India: Warrant Issued for Former Union Carbide Head"
"2009-08-01","0"," Washington Supports Exchange of Needles"
"2009-08-01","0"," Profit Dips 71 Percent at Chevron"
"2009-08-01","0"," Ticket Subsidy Program to Survive Downturn"
"2009-08-01","0"," Graduate Student Fined in Music Download Case"
"2009-08-01","0"," Hot Start Puts Woods Back in Contention at Buick Open"
"2009-08-01","0"," Guard Dog? How About a Psycho Ninja?"
"2009-08-01","0"," Why a Recovery May Still Feel Like a Recession"
"2009-08-01","0"," Myanmar Dissident’s Verdict Delayed"
"2009-08-02","0"," Travelers on Their Own Odyssey"
"2009-08-02","0"," A Missile Defense System"
"2009-08-02","0"," Iranian Dissidents’ Fate in Iraq Shows Limits of U.S. Sway"
"2009-08-02","0"," Letters: Risk and Regulation"
"2009-08-02","0"," Matthew Leads by 3 at Women’s British Open"
"2009-08-02","0"," Give BB&T Liberty, but Not a Bailout"
"2009-08-02","0"," Halted ’03 Iraq Plan Illustrates U.S. Fear of Cyberwar Risk"
"2009-08-02","0"," Emily Bohan, John Hyland"
"2009-08-02","0"," Conspiracy Trial for 100 Dissidents Begins in Iran"
"2009-08-02","0"," Tastes of Many Nations, and Prices to Please"
"2009-08-02","0"," For Annie Leibovitz, a Fuzzy Financial Picture"
"2009-08-02","0"," When Batter Up Means Up at 4:30"
"2009-08-02","0"," Rent-Control Rights Stripped Away"
"2009-08-02","0"," A Mortgage Watchdog Group Is Born"
"2009-08-02","0"," Dismissed Dancers: What’s Their Motivation?"
"2009-08-02","0"," Nickel and Dimed"
"2009-08-02","0"," Paid Notice: Memorials  WOOD, MARION ""MISSY"""
"2009-08-02","0"," Critic of W.P.S. Referees Pays the Price"
"2009-08-03","1"," So How's Business?"
"2009-08-03","1"," McCain Will Vote Against Sotomayor"
"2009-08-03","1"," Doggett Shouted Down Over Health Care Plan"
"2009-08-03","1"," CIT Raises Amount It Will Pay in Bond Exchange"
"2009-08-03","1"," Icahn Gives Thumbs Up to Yahoo-Microsoft Deal"
"2009-08-03","1"," In Tough Times, Can Small Businesses Get Help?"
"2009-08-03","1"," Big Trees Decline in Yosemite"
"2009-08-03","1"," Google Chief Resigns From Apple's Board"
"2009-08-03","1"," How Has Angel Group Investing Held Up During the Recession?"
"2009-08-03","1"," Cooper-Standard Files for Bankruptcy"
"2009-08-03","1"," Nissan Unveils Leaf, an Electric Car"
"2009-08-03","1"," Despite Pressure, Hedge Funds Resist Reducing Fees"
"2009-08-03","1"," Give BB&T Liberty, Not a Bailout, Chief Says"
"2009-08-03","1"," Everbright Sets Price Range for I.P.O."
"2009-08-03","1"," Matthew Wins Women’s British Open With a String of Birdies on the Back Nine"
"2009-08-03","1"," Cruising in Final Round, Woods Wins Buick Open"
"2009-08-03","1"," As Tickets Increase, So Does Pay for Agents"
"2009-08-03","1"," With Demise of Jewish Burial Societies, Resting Places Are in Turmoil"
