"Date","Direction","Headline"
"2006-04-01","0"," Bernard Siegan, 81, Legal Scholar and Reagan Nominee, Dies"
"2006-04-01","0"," New Maine Law Shields Animals in Domestic Violence Cases"
"2006-04-01","0"," Norman Leonard, 92, a Defender of Rebels and Dissenters, Dies"
"2006-04-01","0"," Iran Fires Versatile Missile in a 'Defensive' Test"
"2006-04-01","0"," Going Into Semifinals, U.C.L.A. Is Hurting"
"2006-04-01","0"," Jitters Over Rate Increases and the Auto Business"
"2006-04-01","0"," A Reminder"
"2006-04-01","0"," Calling All Samurai Avengers: Your Anime Has Arrived"
"2006-04-01","0"," 2 Sides Differ Over Results Of Hearing On Microsoft"
"2006-04-01","0"," An Open Mind on Open Borders"
"2006-04-01","0"," Lab Suspends Testing After F.D.A. Audit"
"2006-04-01","0"," BUSINESS BRIEFS"
"2006-04-01","0"," Missing Student's Blood Is Found in Trash Bin at College"
"2006-04-01","0"," Underdog Has Already Beaten the Odds"
"2006-04-02","0"," Slide Show: Backing Immigrants' Rights"
"2006-04-02","0"," Voting Rights for the Displaced Is the Rally Cry in New Orleans"
"2006-04-02","0"," Despite Risks, Freed Reporter Loved Iraq"
"2006-04-02","0"," Casa Voguish"
"2006-04-02","0"," A NIGHT OUT WITH: Kim Raver; Missing New York, 24/7"
"2006-04-02","0"," The Remix; Revival | Lapidus Luxury"
"2006-04-02","0"," My Divorce, My Business"
"2006-04-02","0"," On 126th St., Harlem Lanes Opens Its Doors, and Alleys"
"2006-04-02","0"," The Remix; Light Switch"
"2006-04-02","0"," Baseball's Web Site Is Big Business"
"2006-04-02","0"," Thousands Rally in New York in Support of Immigrants' Rights"
"2006-04-02","0"," A Reminder"
"2006-04-02","0"," Less Can Be More When It Comes to Overseas Stocks"
"2006-04-02","0"," The Remix; Art of Glass"
"2006-04-02","0"," DataBank; A Mixed Week, but a Strong Quarter for Stocks"
"2006-04-02","0"," Audit Finds Mismanagement Drained Technology Project"
"2006-04-02","0"," Plentiful, Productive -- and Illegal"
"2006-04-02","0"," The Remix: Tutorial; Sleep Patterns"
"2006-04-02","0"," The Remix; Literary Salon"
"2006-04-02","0"," What Wills Meant"
"2006-04-02","0"," The Remix; It's All About"
"2006-04-02","0"," The Remix; The New Math"
"2006-04-02","0"," At Risk: Chapter 13: Smoke Gets in Your Eyes"
"2006-04-02","0"," The Remix; Dream Land"
"2006-04-02","0"," Low Price, High Visibility"
"2006-04-02","0"," Melissa Kazanowski, Jonathan Doft"
"2006-04-02","0"," Snapshots of the Suburbs' Housing Markets"
"2006-04-02","0"," A DepressionSwitch?"
"2006-04-02","0"," Shiite to Premier: Quit Race"
"2006-04-02","0"," The Remix; Holly Eat Lightly"
"2006-04-02","0"," Now Pitching for Seattle, A Reminder of Doc Gooden (The Early Doc Gooden)"
"2006-04-02","0"," The Remix; The Layered Look"
"2006-04-02","0"," The Remix; Eye Candy"
"2006-04-02","0"," The Remix; The Rest Is History"
"2006-04-02","0"," Snapshots of the Suburbs' Housing Markets"
"2006-04-03","1"," Meanwhile, in Britain . . ."
"2006-04-03","1"," Verizon to Sell Latin American Assets For $3.7 Billion"
"2006-04-03","1"," For Hedge Funds, Life Just Got a Bit More Complicated"
"2006-04-03","1"," '60 Minutes' Gives Its Take on the Biovail-Hedge Fund Lawsuit"
"2006-04-03","1"," Law Firms Wonder if Hedge Funds Are Really a Boon"
"2006-04-03","1"," Does the S.E.C. Have It Out for Hedge Funds?"
"2006-04-03","1"," 2 Sides Differ Over Results of Hearing on Microsoft"
"2006-04-03","1"," Consortium Said to Be Opening Tender for VNU Amid Shareholder Resistance"
