"Date","Direction","Headline"
"2010-01-01","0"," Time Warner and Fox Reach Deal for Cable Distribution"
"2010-01-01","0"," Luxembourg Museum to Close"
"2010-01-01","0"," What to Watch This Weekend: Cops, Dogs and Dr. Who"
"2010-01-01","0"," The Weekend Word: New Year, Old Issues"
"2010-01-01","0"," As Tourism and Advertising Slide, a Zeppelin Company Tries to Stay Aloft"
"2010-01-01","0"," Understanding Terror Means Connecting the Dots"
"2010-01-01","0"," The Copenhagen Call to Arms"
"2010-01-01","0"," C.I.A. Takes On Bigger and Riskier Role on Front Lines"
"2010-01-01","0"," Studies Find Heavy Heating Oil Has Severe Effect on Air Quality"
"2010-01-01","0"," Funeral Service for Sutton Means Travel for Governor"
"2010-01-01","0"," China: Xinjiang Enacts a Curb on Dissent"
"2010-01-01","0"," Russia: Rights Protesters Detained"
"2010-01-01","0"," Wells Fargo Pays $25 Million in Stock Bonuses"
"2010-01-01","0"," Revamped ‘Nightly Business Report’ to Stress Analysis"
"2010-01-01","0"," Bloomberg Plans a Muted Inauguration"
"2010-01-01","0"," A Volatile Final Minute in a Good Year for Stocks"
"2010-01-02","0"," Even Better than Pepperoni Pizza..."
"2010-01-02","0"," Inauguration Day"
"2010-01-02","0"," Cotton Bowl: No. 19 Oklahoma State (9-3) vs. Mississippi (8-4)"
"2010-01-02","0"," Dakar Rally Makes Its Symbolic Start"
"2010-01-02","0"," To Three Siblings in Need, Opening Home and Heart"
"2010-01-02","0"," British House Prices Rose in December"
"2010-01-02","0"," In Russia, a New Year and a New Price for Vodka"
"2010-01-02","0"," For Stocks in the Developed World, It Was a Decade of Zeros"
"2010-01-02","0"," Dispute Will Shut Luxembourg Museum"
"2010-01-02","0"," There's at Least One Candidate for That Texas Tech Opening"
"2010-01-03","0"," U.S. Intensifies Screening for Travelers From 14 Nations"
"2010-01-03","0"," Live Analysis: Jets 37, Bengals 0, final"
"2010-01-03","0"," Productivity"
"2010-01-03","0"," U.S. Advances To Semifinals"
