"Date","Direction","Headline"
"2010-05-01","0"," Rays&#8217; Error in 9th Opens Door for Royals"
"2010-05-01","0"," Woods Misses Fairways, Greens and the Cut"
"2010-05-01","0"," China: World Expo Opens"
"2010-05-01","0"," Lyondell Chemical Exits Bankruptcy"
"2010-05-01","0"," Apple to Shut Down Lala Music Site"
"2010-05-01","0"," Chevron Quarterly Profit Doubles"
"2010-05-01","0"," Swiss Disagree With Lawyers for Roman Polanski"
"2010-05-01","0"," Rwanda Pursues Dissenters and the Homeless"
"2010-05-01","0"," As Recession Ebbs, Many Still See Gloom"
"2010-05-01","0"," Pakistani Ex-Intelligence Officer Is Killed"
"2010-05-01","0"," Chinese Rights Lawyer Disappears Again"
"2010-05-01","0"," BP Is CriticizedOver Oil Spill, but U.S. MissedChances to Act"
"2010-05-02","0"," Battle Over Bailouts Shifts Oversight Debate"
"2010-05-02","0"," A Grand London Manor Reopens Its Doors"
"2010-05-02","0"," Long Lashes Without Prescription, but With Risks"
"2010-05-02","0"," Slate of Nominees Is Clue to Obama’s Plans for Fed"
"2010-05-02","0"," Debating the Place of a Dog in the Hunt"
"2010-05-02","0"," Who Knew Bankruptcy Paid So Well?"
"2010-05-02","0"," At a Graduation, Obama Urges Openness and Defends Government"
"2010-05-02","0"," Browns&#8217; McCoy Discovers He Isn&#8217;t in Texas Anymore"
"2010-05-02","0"," U.S. Missed Chances to Act on Oil Spill"
"2010-05-02","0"," Love Means ... Well, It’s Hard to Say"
"2010-05-02","0"," Melissa Renzi, Robert Gustafson"
"2010-05-02","0"," Emily Doelger, David Rosenblatt"
"2010-05-02","0"," The Mambo, the Combo, Post-Bop and a Presley"
"2010-05-02","0"," Brokers Get Creative at High-End Open Houses"
"2010-05-02","0"," A Designer Who Makes Impalas Do the Limbo"
"2010-05-02","0"," Shrimp-and-Crab Campechana"
"2010-05-02","0"," Obama Urges Openness and Defends Government"
"2010-05-02","0"," Paid Notice: Deaths  STOCK, ALBERT"
"2010-05-02","0"," A SMALL SEMINAR IN TECHNIQUE"
"2010-05-03","1"," Push to Insulate Deaf Students From Dissimilar School"
"2010-05-03","1"," Grant Achatz To Open a Restaurant and a Bar"
"2010-05-03","1"," It's Reopening Night at the Jane Ballroom"
"2010-05-03","1"," Apple Sells One Million iPads"
"2010-05-03","1"," Boeing's Social-Media Lesson"
"2010-05-03","1"," Deborah Voigt to Miss Met Performance Monday Night"
"2010-05-03","1"," Maialino Sommelier Explains His Move North to Open Restaurant in Westchester"
"2010-05-03","1"," In San Francisco, Car Sharing Means Really Sharing"
"2010-05-03","1"," People and Accounts of Note in Advertising"
"2010-05-03","1"," Risk, Emotion and the Extra Mortgage Payment"
"2010-05-03","1"," 'Little Miss Sunshine' Musical Heads to La Jolla Playhouse"
"2010-05-03","1"," Monday Reading: Protecting Solar Panels From Theft"
"2010-05-03","1"," How Goldman Derivatives Amplified Crisis"
"2010-05-03","1"," Senate Readies for Financial Bill Votes"
"2010-05-03","1"," China Construction Bank Plans Giant Rights Issue"
"2010-05-03","1"," My Week in Cash Flow: Monday"
"2010-05-03","1"," Former Bear Chief to Appear Before Commission"
"2010-05-03","1"," F.D.I.C. Chief Warns of Derivatives Spinoffs"
"2010-05-03","1"," China Tightens Money Supply With Reserve Ratio"
"2010-05-03","1"," Who Knew Bankruptcy Paid So Well?"
"2010-05-03","1"," Senate Financial Bill Misguided, Some Academics Say"
"2010-05-03","1"," Greece Takes Bailout, but Doubts for Region Persist"
"2010-05-03","1"," Spaniard Takes Swiss Event"
"2010-05-03","1"," Systemic Risk Knows No Borders"
