"Date","Direction","Headline"
"2006-08-01","0"," Dept. of Pointless Speculation"
"2006-08-01","0"," Nike's Knight Gives $105 Million Gift to Stanford B-School"
"2006-08-01","0"," No Sale Here: Vodafone Will Keep Verizon Wireless Stake"
"2006-08-01","0"," Israel Risks 'Military Humiliation'"
"2006-08-01","0"," E.U. Examines New Microsoft Documents"
"2006-08-01","0"," Brooks Says Former C.E.O. Signed False Stock-Options Document"
"2006-08-01","0"," CA Restates Earnings After Stock-Options Inquiry"
"2006-08-01","0"," Figure in Online Betting Case Pleads Not Guilty to Charges"
"2006-08-01","0"," Open-Software Start-Up Enterprise Gets $20 Million"
"2006-08-01","0"," Bringing Up Shanghai's Stock Exchange"
"2006-08-01","0"," Credit Suisse to Report Stellar Second-Quarter Profit, Report Says"
"2006-08-01","0"," Star UBS Trader Gets $3 Billion to Launch Hedge Fund"
"2006-08-01","0"," McClatchy Is Cleared to Sell 4 Newspapers"
"2006-08-01","0"," Pfizer's Choice of C.E.O. May Herald More Acquisitions"
"2006-08-01","0"," Federal Regulators Clear Way for McClatchy to Sell 4 Newspapers"
"2006-08-01","0"," Lebanon Asks U.N. to Open Qana Inquiry"
"2006-08-01","0"," Tyson Foods Reports a Loss and Issues a Sober Forecast"
"2006-08-01","0"," Parents of Man Charged in Seattle Shooting Issue Appeal and Apology to Jews"
"2006-08-01","0"," Brooklyn: Ferry Captain's Suit Dismissed"
"2006-08-01","0"," Security and Financial Issues Hamper Reconstruction Effort"
"2006-08-01","0"," Gang Member Draws 22-Year Sentence in Murder of 15-Year-Old for an iPod"
"2006-08-01","0"," A Skeptic on 9/11 Prompts Questions on Academic Freedom"
"2006-08-01","0"," Figure in Online Betting Case Pleads Not Guilty to Charges"
"2006-08-01","0"," Production Increases Push Up an Index in the Chicago Area"
"2006-08-01","0"," Duygu Asena, 60, Turkish Feminist Writer, Dies"
"2006-08-01","0"," Russian Pipeline Leak Causes Prices to Rise"
"2006-08-01","0"," Arts Funds in Limbo Downtown After Demise of Lower Manhattan Development Agency"
"2006-08-01","0"," Risks: Home Alone? Your Heart May Be in Danger"
"2006-08-01","0"," Transforming the Alchemists"
"2006-08-01","0"," TODAY IN BUSINESS"
"2006-08-01","0"," World Business Briefing | Australia: Supermarket Chain to Upgrade Stores"
"2006-08-01","0"," U.S. Offers Loans To Small Businesses"
"2006-08-02","1"," M&A Activity Strong for Small-Caps - Especially Tech, Healthcare, Finance"
"2006-08-02","1"," A Dissenting Opinion on the AOL-Time Warner Deal"
"2006-08-02","1"," Milberg Weiss Hunkers Down - on a Yacht"
"2006-08-02","1"," Total Raises Stake in Cepsa of Spain After Resolving Ownership Issues"
"2006-08-02","1"," Nasdaq's Dropping Stock Could Pose Trouble for L.S.E. Bid"
"2006-08-02","1"," U.K. Production Company May List"
"2006-08-02","1"," Credit Suisse Second-Quarter Profit Doubles"
"2006-08-02","1"," Goldman Sachs Seeks the Cachet of a Swiss Banking Account"
"2006-08-02","1"," Gannett, McClatchy and Tribune Swap Stakes in Online Ventures"
"2006-08-02","1"," Verizon Calls Off Quest for Vodafone's Stake in Wireless Unit"
"2006-08-02","1"," Vonage Means to Collect from Investors"
"2006-08-02","1"," China: 50,000 Dogs Killed in Rabies Scare"
"2006-08-02","1"," Mississippi: Mayor Accused of Racial Profiling"
"2006-08-02","1"," Brooklyn: New Conviction in iPod Case"
"2006-08-02","1"," Albany: Audit Faults Liquor Authority"
"2006-08-02","1"," Senate Critic Now Praises Boeing Chief"
"2006-08-02","1"," Yukos Ordered to Liquidate After Bankruptcy Decision"
"2006-08-02","1"," Despite Action on Plan B, F.D.A. Nominee Is in Limbo"
"2006-08-02","1"," G.M. Restates Loss and Sees Possible Delay in Deal for Finance Arm"
"2006-08-02","1"," Court Upholds Case Dismissal in Ford Harassment Lawsuit"
"2006-08-02","1"," Nike Founder&#8217;s Record Gift to Business School"
"2006-08-02","1"," Airlines Coax Travelers to Their Own Sites"
"2006-08-02","1"," Senators Vote to Open Drilling in the Central Gulf of Mexico"
"2006-08-02","1"," Rising Interest Rates and Prices Curb Americans’ Spending"
"2006-08-02","1"," Goldman Sachs Seeks to Add the Cachet of a Swiss Banking Account"
"2006-08-02","1"," Demand and Price Rise for Organic Almonds"
"2006-08-02","1"," TODAY IN BUSINESS"
"2006-08-02","1"," Paid Notice: Deaths  MCCAFFREY, RAYMOND MICHAEL, MD."
"2006-08-02","1"," Despite Action on Plan B, F.D.A. Nominee Is in Limbo"
"2006-08-03","1"," A New Business Model"
"2006-08-03","1"," Will Hedge Funds End the World as We Know It?"
"2006-08-03","1"," Slide Show: Recent Openings"
