"Date","Direction","Headline"
"2012-02-01","1"," Antivirus Software Maker AVG Prices I.P.O."
"2012-02-01","1"," Antivirus Software Maker AVG Prices I.P.O."
"2012-02-01","1"," With Facebook, Morgan Stanley Wins Bragging Rights"
"2012-02-01","1"," With Facebook, Morgan Stanley Wins Bragging Rights"
"2012-02-01","1"," A Superhero Film Goes Minimalist"
"2012-02-01","1"," A Superhero Film Goes Minimalist"
"2012-02-01","1"," 3 Former Traders at Credit Suisse Charged With Bond Fraud"
"2012-02-01","1"," 3 Former Traders at Credit Suisse Charged With Bond Fraud"
"2012-02-01","1"," What the Change at the Top of Sony May Mean for Sony Pictures"
"2012-02-01","1"," What the Change at the Top of Sony May Mean for Sony Pictures"
"2012-02-01","1"," Pfizer and Its Recall of Birth Control Pills"
"2012-02-01","1"," Pfizer and Its Recall of Birth Control Pills"
"2012-02-01","1","  '21 Jump Street' Gets a Prime Premiere Spot"
"2012-02-01","1"," '21 Jump Street' Gets a Prime Premiere Spot"
"2012-02-01","1"," Umenyiora Is Fined for Missing Media Session"
"2012-02-01","1"," Umenyiora Is Fined for Missing Media Session"
"2012-02-01","1"," Falling-Out Imperils Broadway Production of 'Clybourne Park'"
"2012-02-01","1"," Falling-Out Imperils Broadway Production of 'Clybourne Park'"
"2012-02-01","1"," Business Day Live"
"2012-02-01","1"," Business Day Live"
"2012-02-01","1"," Business Day Live | February 1, 2012"
"2012-02-01","1"," New York's Solar Balance Sheet"
"2012-02-01","1"," New York's Solar Balance Sheet"
"2012-02-01","1"," What I Take Out of the Business"
"2012-02-01","1"," Accepted and Relieved, Until Thoughts Turn to Financial Aid"
"2012-02-01","1"," NYSE and Deutsche Borse Plan to Call Off Merger"
"2012-02-01","1"," NYSE and Deutsche Borse Plan to Call Off Merger"
"2012-02-01","1"," In January, a Calm Fell on the Markets"
"2012-02-01","1"," Economic Issues Drove Florida Voters"
"2012-02-01","1"," N.F.L. Opens Up Media Day ($25), and It’s Win-Win"
"2012-02-01","1"," Support for Palestinian Authority Erodes as Prices and Taxes Rise"
"2012-02-01","1"," Map of Earthquake Risks Is Updated"
"2012-02-01","1"," Russia: Radiation Blamed in Doomed Space Mission"
"2012-02-01","1"," Physical Flickers of Light and Motion Animate Film Pioneers"
"2012-02-01","1"," Pfizer and Eli Lilly, Squeezed by Generics, Beat Forecasts"
"2012-02-01","1"," In Talks on Greek Bailout, Eyes Turn to Central Bank"
"2012-02-01","1"," Higher Oil Prices Raise Earnings at Exxon Mobil"
"2012-02-01","1"," Intelligence Report Lists Iran and Cyberattacks as Leading Concerns"
"2012-02-01","1"," Home Prices Decline Again"
"2012-02-01","1"," Apple Hires An Outsider To Supervise Retail Stores"
"2012-02-01","1"," New Charges Filed in Insider Trading Case Against Ex-Goldman Director"
"2012-02-01","1"," Lincoln Center to Open New Stage With a Premiere"
"2012-02-02","0"," In 'American Idol' Auditions, a Sigh of Relief"
"2012-02-02","0"," In 'American Idol' Auditions, a Sigh of Relief"
"2012-02-02","0"," 'Clybourne Park' to Open as Planned on Broadway"
"2012-02-02","0"," 'Clybourne Park' to Open as Planned on Broadway"
"2012-02-02","0"," Verizon's Cozying Up With Comcast Draws Attention"
"2012-02-02","0"," Verizon's Cozying Up With Comcast Draws Attention"
"2012-02-02","0"," Lax Oversight Blamed in Demise of MF Global"
"2012-02-02","0"," Lax Oversight Blamed in Demise of MF Global"
"2012-02-02","0"," Fact Check: Romney on the Recession"
"2012-02-02","0"," Fact Check: Romney on the Recession"
"2012-02-02","0"," Drug Makers Dial Down TV Advertising "
"2012-02-02","0"," Drug Makers Dial Down TV Advertising"
"2012-02-02","0"," Digital Notes: Coldplay Finally Streams and Saving Megaupload Files"
"2012-02-02","0"," Digital Notes: Coldplay Finally Streams and Saving Megaupload Files"
"2012-02-02","0"," Federal Government Opens More Ocean to Wind Projects"
"2012-02-02","0"," Federal Government Opens More Ocean to Wind Projects"
"2012-02-02","0"," For Nasdaq, a Race to Zero "
"2012-02-02","0"," For Nasdaq, a Race to Zero"
"2012-02-02","0"," Facebook I.P.O. Lifts Some Tech Stocks"
"2012-02-02","0"," Facebook I.P.O. Lifts Some Tech Stocks"
"2012-02-02","0"," Watch Out, TV: AOL and HuffPo Jump Into Live Video"
"2012-02-02","0"," Watch Out, TV: AOL and HuffPo Jump Into Live Video"
"2012-02-02","0"," The Price of Globalization: American Jobs"
"2012-02-02","0"," The Price of Globalization: American Jobs"
"2012-02-02","0"," On the Stage, an Insider's View of College Admissions"
"2012-02-02","0"," On the Stage, an Insider's View of College Admissions"
"2012-02-02","0"," MF Global's Former Risk Officers Defend Their Tenures"
"2012-02-02","0"," MF Global's Former Risk Officers Defend Their Tenures"
