"Date","Direction","Headline"
"2009-06-01","1"," The Judge Handling G.M.’s Bankruptcy"
"2009-06-01","1"," G.M. Files for Bankruptcy Protection"
"2009-06-01","1"," G.M. Affiliate Files for Bankruptcy"
"2009-06-01","1"," Ford Has Bragging Rights, but What’s the Use?"
"2009-06-01","1"," G.M. to Seek Bankruptcy and a New Start"
"2009-06-01","1"," For Michael Moore, It’s ‘Roger & Me & Bankruptcy’"
"2009-06-01","1"," On the Scene of G.M.’s First Bankruptcy Hearing"
"2009-06-01","1"," GMAC Vows Not to Follow G.M. Into Bankruptcy"
"2009-06-01","1"," Delphi Reaches New Deal to Exit Bankruptcy"
"2009-06-01","1"," A Primer on the G.M. Bankruptcy"
"2009-06-01","1"," G.M.’s Big Bankruptcy, by the Numbers"
"2009-06-01","1"," Bamboozling Ourselves (Part 4)"
"2009-06-01","1"," Fed Sets Rules for Banks to Repay Bailout Money"
"2009-06-01","1"," What Do Animals Regret?"
"2009-06-01","1"," Value: Worthless.  Market Price: $458 Million."
"2009-06-01","1"," GMAC Vows Not to Follow G.M. Into Bankruptcy"
"2009-06-01","1"," Abortion Returns as Central Political Issue"
"2009-06-01","1"," Can the Internet Make a More Open Government?"
"2009-06-01","1"," Newspaper for Dogs Has Bite, if Not Taste"
"2009-06-01","1"," Credit Suisse Hires Former Barclays Executive"
"2009-06-01","1"," Text: Obama’s Remarks on the G.M. Bankruptcy"
"2009-06-01","1"," How Successful is Microfinance in Africa?"
"2009-06-01","1"," Battery Maker to Open Massachusetts Plant"
"2009-06-01","1"," Search for Missing Jet Begins Near Brazilian Archipelago"
"2009-06-01","1"," Has the Recession Affected Your Spiritual Life?"
"2009-06-01","1"," The Early Word: Bankruptcy"
"2009-06-01","1"," Recession Wipes Out Hardware Upstarts"
"2009-06-01","1"," Hermes Calls for Hedge Fund Transparency"
"2009-06-01","1"," Asian Markets Rally on Chinese Manufacturing"
"2009-06-01","1"," Stricker Wins Playoff at Colonial After Leader Leaves Door Open"
"2009-06-01","1"," President Discusses G.M. Bankruptcy"
"2009-06-01","1"," Bragging Rights for Ford Motor"
"2009-06-01","1"," Questions for General McChrystal"
"2009-06-01","1"," G.M. to Seek Bankruptcy and a New Start"
"2009-06-01","1"," British Premier Urges Reforms of Parliament"
"2009-06-01","1"," Risks in Rain and Shine"
"2009-06-01","1"," Lonely Swiss Wanderer From Long Ago Becomes Composer’s Muse"
"2009-06-01","1"," A Minimalist Who Accepts Inspiration From a Maximalist Tradition"
"2009-06-01","1"," A Kindle Rival for Business People"
"2009-06-01","1"," TODAY IN BUSINESS"
"2009-06-02","1"," With G.M. in Bankruptcy, Saab Waits for a Buyer"
"2009-06-02","1"," G.M. Bankruptcy Loomed for Years"
"2009-06-02","1"," At Plants, G.M. Bankruptcy Feels Like a Funeral"
"2009-06-02","1"," Judge in G.M. Case Is Known for Brisk Approach"
"2009-06-02","1"," Bamboozling Ourselves (Part 5)"
"2009-06-02","1"," Pallotta to Liquidate Raptor Hedge Fund"
"2009-06-02","1"," Nancy Reagan and Obama Kiss and Make Up"
"2009-06-02","1"," How Would the Economy Look Under McCain?"
"2009-06-02","1"," Bloggers Ponder Last Message From Missing Jet's Computer"
"2009-06-02","1"," Judge Sides With Chrysler on Liability Issue"
"2009-06-02","1"," High Ratings for Conan's Premiere"
"2009-06-02","1"," Are Crude Prices Favoring the Oil Sands?"
"2009-06-02","1"," Recession Makes the Frozen North More Appealing"
