"Date","Direction","Headline"
"2006-10-01","0"," In Taking On Fox, Democrats See Reward in the Risk"
"2006-10-01","0"," The Watchdog"
"2006-10-01","0"," Hungary’s President Urges Premier’s Ouster"
"2006-10-01","0"," New Trial for Woman in 1981 Brink’s Case Is Reopening Old Wounds"
"2006-10-01","0"," Chess Match Is Suspended, With Forfeited Game at Issue"
"2006-10-01","0"," Notre Dame Ticket Sale to Help Finance Repairs"
"2006-10-01","0"," Unfinished Budget Business"
"2006-10-01","0"," Riding at Risk on Two Wheels; Help the Poor. All of Them.; Gentrified? Guess Again; A City Legacy for the Middle Class; Caramel Fudge? Or Strawberry Colada?; A Healthier Way to Help Children (8 Letters)"
"2006-10-01","0"," Does This Mean the Housing Party Is Really Over?"
"2006-10-01","0"," Tapping Hemi Memories, Chrysler Flexes Muscle Again"
"2006-10-01","0"," Melissa Arbuckle, David Thom"
"2006-10-01","0"," Melissa Nguyen and John Fitzpatrick"
"2006-10-01","0"," Emily Roth, John Hanna"
"2006-10-01","0"," Jessica Weiser, Timothy McCarthy"
"2006-10-01","0"," ‘Price of Admission’"
"2006-10-01","0"," Baltimore Museums Are the Latest to Drop Admission Fees to Add Visitors"
"2006-10-01","0"," New Passport Rules May Mean Delays"
"2006-10-01","0"," More Apple-Pie Charm for a Little Less Cash"
"2006-10-01","0"," Jessica Weiser, Timothy McCarthy"
"2006-10-01","0"," The Academic Blues"
"2006-10-01","0"," Melissa Nguyen, John Fitzpatrick"
"2006-10-01","0"," Riding at Risk On Two Wheels"
"2006-10-01","0"," Female Inmates Use Dance To Keep Time Behind Bars"
"2006-10-01","0"," Female Inmates Use Dance To Keep Time Behind Bars"
"2006-10-01","0"," Global Gun Rights?"
"2006-10-01","0"," Counties and Towns Told To Figure Out Deer Removal"
"2006-10-01","0"," Female Inmates Use Dance To Keep Time Behind Bars"
"2006-10-01","0"," At What Price?"
"2006-10-01","0"," Finances Slip, and a Ski Area Closes"
"2006-10-01","0"," Female Inmates Use Dance To Keep Time Behind Bars"
"2006-10-01","0"," Letting Dogs Be Dogs"
"2006-10-02","0"," Hedge Fund Group Adds Lobbyist as Regulation Issue Looms"
"2006-10-02","0"," Shutterfly Takes Off on Opening"
"2006-10-02","0"," Fortis to Call Houston Home for Energy Trading Business"
"2006-10-02","0"," Change in Goldman Index Played Role in Gasoline Price Drop"
"2006-10-02","0"," Despite Big Name Sales, Boston's Mutual Fund Culture Lives"
"2006-10-02","0"," EMI Publishing Chief in Talks With Warner Music, Report Says"
"2006-10-02","0"," Hedge Fund With Big Loss Says It Will Close"
"2006-10-02","0"," The YouTube Paradox"
"2006-10-02","0"," Minimalism in Milan"
"2006-10-02","0"," Archbishop’s Call for Court Blessing Steers Clear of Issues"
"2006-10-02","0"," Series of Laws Toughen Animal Protection in California"
"2006-10-02","0"," Prosecutors Seek Pirro’s Financial Records"
"2006-10-02","0"," Updating Minimalism for Maximum Effect"
"2006-10-02","0"," Distressed Hedge Fund Hires Sale Adviser"
"2006-10-02","0"," And if You Liked the Movie, a Netflix Contest May Reward You Handsomely"
"2006-10-02","0"," Stock Offerings This Week"
"2006-10-02","0"," Weighing Early Admission’s Merits (7 Letters)"
"2006-10-02","0"," TODAY IN BUSINESS"
"2006-10-02","0"," A Day to Bless the Animals  "
"2006-10-02","0"," Weighing Early Admission's Merits"
"2006-10-02","0"," Archbishop's Call for Court Blessing Steers Clear of Issues"
"2006-10-03","1"," A Whole New Meaning for 'Ego Googling'"
"2006-10-03","1"," Chinese Solar Power Company Plans Nasdaq Offering"
"2006-10-03","1"," Google Opens New York Hub"
"2006-10-03","1"," Marvell Cuts Outlook, Uncovers Stock Option Problems"
"2006-10-03","1"," Nomura Real Estate Jumps 11% in Tokyo Opening"
"2006-10-03","1"," Nasdaq to Increase Annual Listing Fees"
"2006-10-03","1"," Signal Hill Leans on Alex. Brown to Beef Up Business"
"2006-10-03","1"," Investment Bankers Flock to Spiritual Guru"
"2006-10-03","1"," Intel Gets Part of Imagination"
"2006-10-03","1"," High Finance in Hollywood"
"2006-10-03","1"," Sick of T.O.? Do You Really Mean It?"
"2006-10-03","1"," Airbus Delays New Jumbo Jet a Second Time"
"2006-10-03","1"," Peterson’s Father to Miss Game"
"2006-10-03","1"," Fourth-Down Plays Are High Risk, Aggressive Jets Learn"
"2006-10-03","1"," In Governor’s Race, Group Pushes to Make Lower-Priced Housing a State Issue"
"2006-10-03","1"," Ireland: Premier Repays Business Friends"
"2006-10-03","1"," M.T.A. to Upgrade Chemical-Detection System"
"2006-10-03","1"," Boeing Promotes Head of Asian Sales"
"2006-10-03","1"," Supreme Court Opens Term With Short Session"
"2006-10-03","1"," In Britain, a Breakup May Not Mean It’s Over"
"2006-10-03","1"," Hungary’s Premier Schedules Vote on His Future"
"2006-10-03","1"," Nasdaq Slides Again on a New Hint of Slowing Growth"
"2006-10-03","1"," Nasdaq to Increase Annual Listing Fees"
"2006-10-03","1"," A Science Show Courts ‘Blue-Collar Intellectuals’"
"2006-10-03","1"," At Risk: A Link Between Poverty and a Telltale Protein"
"2006-10-03","1"," Fourth-Down Plays Are High Risk, Aggressive Jets Learn"
"2006-10-03","1"," TODAY IN BUSINESS"
"2006-10-03","1"," World Business Briefing | Asia: China: Morgan Stanley Acquires A Bank"
"2006-10-04","1"," Nobel Prize in Chemistry"
"2006-10-04","1"," Jobs Knew of Some Options Backdating, Apple Report Says"
"2006-10-04","1"," Wooed by Yahoo, Facebook Made Vow to Microsoft"
"2006-10-04","1"," As Hedge Funds Retreat, So Do Energy Prices"
"2006-10-04","1"," R.W. Apple"
"2006-10-04","1"," $20M for ""Mission Accomplished"""
"2006-10-04","1"," Kodak Hires a Chief Financial Officer"
"2006-10-04","1"," Saks to Pay Special Dividend"
"2006-10-04","1"," Europe Is Said to Be Close to Pressing Intel Case"
"2006-10-04","1"," UFJ and CIMB in Investment Banking Venture for Japanese Firms"
"2006-10-04","1"," Merger of Rocket Units of Lockheed Martin and Boeing Approved"
"2006-10-04","1"," The Wall Street-Hedge Fund Shuffle"
"2006-10-04","1"," Remembrances of R.W. Apple "
"2006-10-04","1"," The Artist as Empath and Public Intellectual"
"2006-10-04","1"," American Wins Nobel Prize in Chemistry"
"2006-10-04","1"," G.M. Ends Talks With Renault and Nissan"
"2006-10-04","1"," Key Neighbors Try to Dissuade North Korea"
"2006-10-04","1"," Buying in Manhattan? Apartment Prices Steady"
"2006-10-04","1"," World Business Briefing: Americas, Europe, Asia and World Trade"
"2006-10-04","1"," Manhattan: Many Businesses Lack Emergency Plans"
"2006-10-04","1"," Newly Re-elected Premier of Montenegro to Resign"
"2006-10-04","1"," Ireland: Premier Apologizes"
"2006-10-04","1"," California: Governor Opens Bond Campaign"
"2006-10-04","1"," A Big Bet on Natural Gas"
"2006-10-04","1"," Europe Is Said to Be Close to Pressing Intel Case"
