"Date","Direction","Headline"
"2008-02-01","1"," Lieberman’s McCain Caravan Hits Stamford"
"2008-02-01","1"," Appeals Court Affirms Dismissal of Atlantic Yards Suit"
"2008-02-01","1"," Ground Level: Missouri"
"2008-02-01","1"," Bombings in Baghdad Markets"
"2008-02-01","1"," Bombings in Baghdad Markets"
"2008-02-01","1"," AppleScript Code for Microsoft Office 2008"
"2008-02-01","1"," Flickr Users Consider Their Potential Microsoft Overlords"
"2008-02-01","1"," McCain Ad: A 'True Conservative'"
"2008-02-01","1"," Microsoft-Yahoo, From Rumor to Reality"
"2008-02-01","1"," Making Movies: A Hairy Business"
"2008-02-01","1"," L.A. Times Endorses Obama, McCain"
"2008-02-01","1"," Missing Out on the Real Excitement"
"2008-02-01","1"," About All Those Endorsements"
"2008-02-01","1"," Open Caucus: The L.A. Debate"
"2008-02-01","1"," Museum of American Finance"
"2008-02-01","1"," Microsoft Is Building a Spaceship Out of Spare Parts"
"2008-02-01","1"," How Microsoft Could Go Hostile"
"2008-02-01","1"," A Big Winner in Microsoft's Yahoo Bid"
"2008-02-01","1"," Blog Reaction: Microsoft's Bid for Yahoo"
"2008-02-01","1"," Microsoft's Yahoo Bid: What's Next"
"2008-02-01","1"," More SharePoint-Inspired Deals for Microsoft?"
"2008-02-01","1"," Calpine Emerges from Bankruptcy"
"2008-02-01","1"," The New Online Stock: Web Site Names"
"2008-02-01","1"," Microsoft's Letter to Yahoo"
"2008-02-01","1"," Microsoft Makes $44.6 Billion Bid for Yahoo"
"2008-02-01","1"," Premium Tornado Package"
"2008-02-01","1"," McCain and Giuliani Sit on Leno's Couch"
"2008-02-01","1"," Q & A: Knight Frank's Research Guru Looks Into the Crystal Ball"
"2008-02-01","1"," Microsoft Bids $44.6 Billion for Yahoo"
"2008-02-01","1"," Microsoft Bids $44.6 Billion for Yahoo"
"2008-02-01","1"," Defense Says Police Violated Brooklyn Stepfather’s Rights"
"2008-02-01","1"," McCain Wins Schwarzenegger Endorsement, and Romney Delivers Barb"
"2008-02-01","1"," Stocks Rally in Defiance of Bad News"
"2008-02-01","1"," State Commission Approves a Plan for Congestion Pricing"
"2008-02-01","1"," Buying Low: Minor Leaguer Takes Stock of Himself"
"2008-02-01","1"," Senior Qaeda Commander Is Killed by U.S. Missile"
"2008-02-01","1"," Shell’s Profit Soars as High Oil Prices Offset a Decline in Output"
"2008-02-01","1"," OPEC Is Expected to Keep Oil Production Unchanged"
"2008-02-01","1"," China’s Inflation Hits American Price Tags"
"2008-02-01","1"," Federal Agents Crackdown on  Super Bowl Fakes"
"2008-02-01","1"," Rights Group Says U.S. Is Too Eager to Endorse Suspect Elections"
"2008-02-01","1"," Stockholm Plans Bergman Street"
"2008-02-01","1"," Agent Tied to McNamee Is Interviewed"
"2008-02-01","1"," Support for Israeli Premier Amid Calls to Resign"
"2008-02-01","1"," Travels With Hemingway: That’s Not All She Wrote"
"2008-02-01","1"," McCain’s Critics on Right Look Again"
"2008-02-01","1"," A Long Illness Compounds Dubious Financial Decisions"
"2008-02-01","1"," A Stadium Goes Up, but It Is Missing a Cornerstone"
"2008-02-01","1"," Feminists Find Unity Is Elusive"
"2008-02-01","1"," The McCain Transition"
"2008-02-01","1"," From Missionaries and Miners to Golfers and Birders"
"2008-02-01","1"," From Missionaries and Miners to Golfers and Birders"
"2008-02-01","1"," Today In Business"
"2008-02-01","1"," From Missionaries and Miners to Golfers and Birders"
"2008-02-02","0"," Virginia Senator Pops Up to Give McCain a Boost"
"2008-02-02","0"," D’Amato Lauds McCain’s Stance on Iraq"
"2008-02-02","0"," Giuliani Is Coming Home, for McCain"
"2008-02-02","0"," New York Fashion Week | United Bamboo"
"2008-02-02","0"," Hong Kong Toymaker Discusses the Costs of Doing Business in China"
"2008-02-02","0"," Coach Asks to Open Records"
"2008-02-02","0"," French Open Lawsuit"
"2008-02-02","0"," Reasons Vary, but McCain and Romney Compete for the Same Prize"
"2008-02-02","0"," Clinton’s Gradual Education on Issues of Race"
"2008-02-02","0"," Symbols and Signs Amid All the Ideas"
"2008-02-02","0"," Secrets and Rights"
"2008-02-02","0"," First Job Losses in 4 Years Raise Recession Fears"
"2008-02-02","0"," Given Reprieve, N.F.L. Star’s Dogs Find Kindness"
"2008-02-02","0"," Viktor Schreckengost, Master of Product Design, Dies at 101"
"2008-02-02","0"," A New Orleans Paradox"
"2008-02-02","0"," Doctor Missing Since 9/10 Is Declared a Victim of 9/11"
"2008-02-02","0"," McCartney Denies Heart Trouble"
"2008-02-02","0"," Authors Suit Dismissed"
"2008-02-02","0"," Utility Stocks No Longer Such a Haven"
"2008-02-02","0"," Bracing Small Business in a Turbulent Economy"
"2008-02-02","0"," U.S. and Poland Agree in Principle on Missile Defense"
"2008-02-02","0"," Coughlin Flashes a Few Final Smiles Before Getting Back to Business"
"2008-02-02","0"," Yahoo Offer Is Strategy Shift for Microsoft"
"2008-02-02","0"," Eyes on Google, Microsoft Bids $44 Billion for Yahoo"
"2008-02-02","0"," Paid Notice: Deaths   GURIN, NORMA (NAOMI)"
"2008-02-02","0"," Florida: Terror Conspiracy Retrial Begins"
"2008-02-02","0"," TODAY IN BUSINESS"
"2008-02-03","0"," Dissent Over an Endorsement at a Major Black Church"
"2008-02-03","0"," In Fairfield, McCain Attacks Clinton on Earmarks"
"2008-02-03","0"," Milestones: John McCain"
"2008-02-03","0"," Google's Microsoft Fixation"
"2008-02-03","0"," Some Cursing and Conspiracy Theories in Missouri"
"2008-02-03","0"," Microsoft's Inner Thoughts on Online Advertising"
"2008-02-03","0"," Goat Bliss"
"2008-02-03","0"," My Opening Move: an Introduction"
"2008-02-03","0"," Open Caucus: Primary Views"
"2008-02-03","0"," Home Prices Start to Dip, Recalling ’90s Slump"
"2008-02-03","0"," Sunnis Say Law Opening Jobs to Ex-Baathists Would Do More Harm Than Good"
"2008-02-03","0"," Swiss Sausage Fans Fret Over How to Save Their Skin"
"2008-02-03","0"," Money Issues on the Ballot in California"
"2008-02-03","0"," The Party Animal Either Plays Well or Fights Well"
"2008-02-03","0"," Boomtown Builds Its Future on the Business of Sports"
"2008-02-03","0"," All Hands on Deck for U.S. in Davis Cup"
"2008-02-03","0"," Feisty Flyers Get Better and Meaner"
"2008-02-03","0"," A Strong Week for Stocks After Fed Cuts"
"2008-02-03","0"," A Roommate’s Rights"
"2008-02-03","0"," An Open and Shut Marriage"
"2008-02-03","0"," Working to Resettle Iraqi Allies at Risk"
"2008-02-03","0"," Forever Hunky: Ageless Action Figures"
