"Date","Direction","Headline"
"2009-12-01","1"," 3 Down: Salt, Symbolically"
"2009-12-01","1"," Betting on Copenhagen"
"2009-12-01","1"," Stocks Start Looking Dear Again"
"2009-12-01","1"," Verizon Leads Wireless Service Rankings, While AT&T Lags"
"2009-12-01","1"," Hedge Industry Opposes Payments to Bailout Fund"
"2009-12-01","1"," Welfare Checks and Stocks"
"2009-12-01","1"," S.E.C. Watchdog Outlines Internal Investigations"
"2009-12-01","1"," PAST MAGAZINE ISSUES"
"2009-12-01","1"," Terrorism Suspect Asks Judge to Dismiss Case"
"2009-12-01","1"," Aborn Returns as President of Citizen Crime Commission"
"2009-12-01","1"," Bentley Mulsanne Priced at $285,000"
"2009-12-01","1"," Republican States Benefit More From Fiscal Redistribution Than Democratic Ones"
"2009-12-01","1"," Sandra's Sources | Gripoix, London"
"2009-12-01","1"," McCain Opposes Exit Deadline for Troops"
"2009-12-01","1"," Dubai: Big Risk, Little Reward"
"2009-12-01","1"," Playwright Collects a Pink Slip and a Wasserstein Prize"
"2009-12-01","1"," At Risk: Butter Conquers All. Almost."
"2009-12-01","1"," News of Hockey, 12/1/09: What Do Amonte, Barrasso and Zamboni Have in Common?"
"2009-12-01","1"," Big Risk, Little Reward"
"2009-12-01","1"," Danes Showcase Cycling Culture Ahead of Copenhagen Summit"
"2009-12-01","1"," Fewer Productions, Smaller Staff for Washington National Opera"
"2009-12-01","1"," The Way We Ate: The Great Scrapple Correspondence of 1872"
"2009-12-01","1"," Today in Business Travel"
"2009-12-01","1"," S.E.C. Watchdog Looks at Insider Trading Inquiry"
"2009-12-01","1"," Markets Rise, With Spending and Dubai Weighing In"
"2009-12-01","1"," Speculation Grows Over Rift, With Billions at Stake"
"2009-12-01","1"," International Paper Prices Offering"
"2009-12-01","1"," A Financial Mirage in the Desert"
"2009-12-01","1"," Max Eisen, Press Agent of Broadway’s Bygone Era, Dies at 91"
"2009-12-01","1"," Study Questions Safety of Mammograms for Young Women at High Risk of Cancer"
"2009-12-01","1"," North Korea: Currency Is Reconfigured"
"2009-12-01","1"," Canada: Economy Out of Recession"
"2009-12-01","1"," Caterpillar Buys a Manufacturer in South Korea"
"2009-12-01","1"," No Big Cost Rise in U.S. Premiums Is Seen in Study"
