"Date","Direction","Headline"
"2006-09-01","1"," 'Mean-Spirited, Personal...'"
"2006-09-01","1"," Hedge Fund Hegemony: London Versus New York"
"2006-09-01","1"," Debating Open-Source Software at the U.N."
"2006-09-01","1"," Apple and Sun? No, Not, Never, Bloggers Say"
"2006-09-01","1"," PayPal Founder's Hedge Fund Fires Back"
"2006-09-01","1"," Hedge Fund May Boost McDonald's Stake"
"2006-09-01","1"," Photo Studio for Wal-Mart Lands in Bankruptcy"
"2006-09-01","1"," HBOS Group Sells McCarthy & Stone Stake to Rival Bidder Tchenguiz"
"2006-09-01","1"," D.O.J. Files Extension of Microsoft Settlement"
"2006-09-01","1"," Plan at Intel May Include Many Layoffs"
"2006-09-01","1"," Ciena Goes In for Stock Split"
"2006-09-01","1"," U.S. Reports Successful Test of Missile Interceptor"
"2006-09-01","1"," Russia Gets Tougher on Illegal Downloading"
"2006-09-01","1"," Rehearsals End as Giants Look to Opening Night"
"2006-09-01","1"," California: Emissions Bill Is Passed"
"2006-09-01","1"," In Latest Push, Bush Cites Risk in Quitting Iraq"
"2006-09-01","1"," Cambodia: Push to Criminalize Adultery"
"2006-09-01","1"," Triumphant Serena Williams Savors Her Role as an Underdog"
"2006-09-01","1"," Plan at Intel May Include Many Layoffs"
"2006-09-01","1"," Manhattan: Tram to Reopen Today"
"2006-09-01","1"," Unadilla: Flood-Damaged Highway Reopens"
"2006-09-01","1"," Cute and Furry, Some Say. A Beaten Dog, a Court Finds."
"2006-09-01","1"," Mel A. Sachs, 60, Trial Lawyer With a Flamboyant Streak, Dies"
"2006-09-01","1"," Elite Riders Come to Defense of Their Sport"
"2006-09-01","1"," New York Health Officials Issue Guide to 9/11 Illnesses"
"2006-09-01","1"," AIDS Money Suddenly at Risk"
"2006-09-01","1"," Village Voice Dismisses 8, Including Senior Arts Editors"
"2006-09-01","1"," The Business of Movies (1 Letter)"
"2006-09-01","1"," The Business of Movies"
"2006-09-01","1"," TODAY IN BUSINESS"
"2006-09-02","0"," Commissioner's Report"
"2006-09-02","0"," Bud's Best Open Moments, and the Billie"
"2006-09-02","0"," Cambodia: Adultery Law Passed"
"2006-09-02","0"," MySpace Will Open Digital Music Store"
