"Date","Direction","Headline"
"2007-01-01","0"," Inauguration Day"
"2007-01-01","0"," Supporters of Thai Ex-Premier Blamed for Blasts"
"2007-01-01","0"," Gov. Eliot Spitzer’s Inaugural Address"
"2007-01-01","0"," Nash and Stoudemire Lead the Suns Past the Pistons"
"2007-01-01","0"," Pilots Search for Lost Travelers in Colorado as Snow Heads East"
"2007-01-01","0"," Craig Hugh Smyth, 91, Dies; Renaissance Art Historian"
"2007-01-01","0"," Costly Gift From Microsoft Is an Invitation to Blog"
"2007-01-01","0"," Share Grandma’s Birthday, With Music and Animation"
"2007-01-01","0"," One Team Thrives on Chemistry; Another Survives Without It"
"2007-01-01","0"," One Team Thrives on Chemistry; Another Survives Without It"
"2007-01-01","0"," Paid Notice: Deaths   GIUDICE, EMILY"
"2007-01-01","0"," TODAY IN BUSINESS"
"2007-01-02","0"," The NYSE's Electronic Man"
"2007-01-02","0"," Downloading the Downbeat"
"2007-01-02","0"," Essar Lines Up Financial Pledges for Cellphone Company Bid"
"2007-01-02","0"," Using Web Cams but Few Inhibitions, the Young Turn to Risky Social Sites"
"2007-01-02","0"," Leases to Hedge Funds Raise Questions"
"2007-01-02","0"," L.S.E. Moves to Tighten Rules for Alternative Exchange"
"2007-01-02","0"," Whither Nasdaq's Bid for the L.S.E.?"
"2007-01-02","0"," Loaded With Personalities, Now Satellite Radio May Try a Merger"
"2007-01-02","0"," Pinault Keeps Door Open to $92 Billion Suez Bid"
"2007-01-02","0"," Inquiry Into Qualcomm Opens in South Korea"
"2007-01-02","0"," Banks’ Leases to Hedge Funds Are Questioned"
"2007-01-02","0"," Thai Leaders Suspect Supporters of Ousted Premier in Bombings"
"2007-01-02","0"," What’s Making Us Sick Is an Epidemic of Diagnoses"
"2007-01-02","0"," At Risk: Cholesterol Level and Parkinson’s May Be Linked"
"2007-01-02","0"," In the Long Run, Great Arms Come With Big Risks"
"2007-01-02","0"," Henry A. Kissinger’s Eulogy for President Ford"
"2007-01-02","0"," Kissinger’s Appearance Revives Memories of Vietnam Era"
"2007-01-02","0"," Inaugurals: Always Time for Change"
"2007-01-02","0"," Time for Change, or Was That the Last Inaugural?"
"2007-01-02","0"," What's Making Us Sick Is an Epidemic of Diagnoses"
