"Date","Direction","Headline"
"2012-08-01","0"," A Deeper Look at Undisclosed Conflicts of Interest in 'Frackademia'"
"2012-08-01","0"," Business Day Live | Online Poker"
"2012-08-01","0"," Stockholm's New Flavor"
"2012-08-01","0"," Latest Addition to the 'Yogurt Capital': A Bar in SoHo"
"2012-08-01","0"," Lichtenstein Painting, Missing for 42 Years, Surfaces in Warehouse"
"2012-08-01","0"," Should a Business Ever Pay 70% to Borrow Money?"
"2012-08-01","0"," As Banking Titans Reflect on Their Errors, Few Pay Any Price"
"2012-08-01","0"," Credit Suisse Names DeNunzio as Global Chairman of M.&A."
"2012-08-01","0"," Business Day Live: India's Booming TV Business"
"2012-08-01","0"," Business Day Live | August 1, 2012"
"2012-08-01","0"," U.S. Poised to Spend More on Mobile Advertising Than Japan"
"2012-08-01","0"," New Romney Ad Hits Obama on Layoffs After Auto Bailout"
"2012-08-01","0"," Too Big to Profit, a Hedge Fund Plans to Get Smaller"
"2012-08-01","0"," Apple's Quiet Deal for AuthenTec"
"2012-08-01","0"," Standard Chartered Profit Up 11% on Emerging-Markets Strength"
"2012-08-01","0"," Maple Group Wins Battle for Toronto Exchange Parent"
"2012-08-01","0"," Top Credit Suisse Deal Maker to Take Post in Chicago"
"2012-08-01","0"," Looking for Mutual Enemies in the Cloud"
"2012-08-01","0"," Judge in Chevron Case Declines to Reject Award"
"2012-08-01","0"," Feliz to Miss Rest of Year for Surgery on Elbow"
"2012-08-01","0"," Three Rulings Against Women’s Rights"
"2012-08-01","0"," Cybersecurity at Risk"
"2012-08-01","0"," New York’s Used Police Shells, Reloaded for Sale"
"2012-08-01","0"," Cost-Cutting Helps Pfizer Beat Analysts&#8217; Expectations"
"2012-08-01","0"," New York Financial Towers Looking to Diversify"
"2012-08-01","0"," Improved Vision After Cataract Surgery Lowers Risk of Broken Hips, Study Finds"
"2012-08-01","0"," New Orleans Polishes Its Bars"
"2012-08-01","0"," Envoy Nominee Pledges to Focus on Militant Group"
"2012-08-01","0"," Tofu With Hot Chipotle Barbecue Sauce"
"2012-08-01","0"," Home Prices Rose in May for 4th Consecutive Month"
"2012-08-01","0"," Improved Vision After Cataract Surgery Lowers Risk of Broken Hips, Study Finds"
"2012-08-01","0"," Philadelphia Orchestra Leaves Bankruptcy"
"2012-08-02","0"," News Analysis:  An Automated Jolt for the Markets"
"2012-08-02","0"," Trying to Be Nimble, Knight Capital Stumbles"
"2012-08-02","0"," Errant Trades Reveal a Risk Few Expected"
"2012-08-02","0"," Japan Widens Inquiry Into Insider Trading"
"2012-08-02","0"," Today's Scuttlebot: A Craigslist Life and a Remix Contest"
