"Date","Direction","Headline"
"2012-05-01","1"," Struggling Hedge Fund Under a Cloud"
"2012-05-01","1"," Today's Scuttlebot: Apple Security and Kickstarter Flops"
"2012-05-01","1"," With Nook Deal, a Hint of Microsoft Hardware"
"2012-05-01","1"," In Vacant Lots and Backyards, a Flower Business Grows"
"2012-05-01","1"," Ford Focus ST Is Priced Below $25,000"
"2012-05-01","1"," Pop Acts Chosen for Opening of Olympics"
"2012-05-01","1"," Netflix May Resurrect 'Jericho,' Canceled CBS Drama"
"2012-05-01","1"," A Grim Portrait of Palm Oil Emissions"
"2012-05-01","1"," 'Seminar' to Close on Sunday"
"2012-05-01","1"," The Minimalist: Roasted Asparagus With Crunchy Parmesan Topping"
"2012-05-01","1"," New Battle on Providing Real Estate Agent Performance Data"
"2012-05-01","1"," Eight Things I Learned From Reading Every Last Word of Bloomberg BusinessWeek"
"2012-05-01","1"," Parsing Bank Lobbyists' Dire Warnings on Derivatives Rules"
"2012-05-01","1"," Koovagam, India's Largest Transgender Festival, Opens"
"2012-05-01","1"," Reading the British Hacking Report"
"2012-05-01","1"," Kovalchuk Will Miss Game 2 for Devils"
"2012-05-01","1"," Investor Group Carves Up Collective Brands "
"2012-05-01","1"," Cuba May Be the Most Feminist Country in Latin America"
"2012-05-01","1"," Big Banks Fined $9 Million Over Risky Products"
"2012-05-01","1"," Business Day Live | May 1, 2012"
"2012-05-01","1"," Business Day Live: Netherlands Enters Turmoil of Debt Crisis"
"2012-05-01","1"," Flirting With Open-Toed Shoe Season"
"2012-05-01","1"," Tuesday Reading: To Lower Diabetes Risk, Eat Breakfast"
"2012-05-01","1"," Obama Ad Attacks Romney on Swiss Bank Account"
"2012-05-01","1"," Microsoft Deal Adds to E-Book Battle"
"2012-05-01","1"," Mitsubishi and Mitsui to Acquire a $2 Billion Stake in Natural Gas Project"
"2012-05-01","1"," Earning Wild Card Into French Open"
"2012-05-01","1"," Ohio: Wife Will Get Animals Husband Freed Before Suicide"
"2012-05-01","1"," Between Voting Rights and Voting Wrongs"
"2012-05-01","1"," Clouds’ Effect on Climate Change Is Last Bastion for Dissenters"
"2012-05-01","1"," Rangers Seek an Opening, but Ovechkin Gets in First"
"2012-05-01","1"," Power, Sex and Conspiracy"
"2012-05-01","1"," A Green Apple Taxi"
"2012-05-01","1"," Tasers Pose Risks to Heart, a Study Warns"
"2012-05-01","1"," Fred Hakim, Times Square Hot-Dog Vendor, Dies at 83"
"2012-05-01","1"," The Revolution Will Be Minimized"
"2012-05-01","1"," Providence Mayor Moves Financial Woes to Fore"
"2012-05-01","1"," Failed Bid Takes Toll on Exchange"
"2012-05-01","1"," The Sun, the Moon and Walmart"
"2012-05-01","1"," Reminders That a Cookie Goes Beyond the Fig"
