"Date","Direction","Headline"
"2008-04-01","1"," Yankees Opening Day"
"2008-04-01","1"," A Random Analysis"
"2008-04-01","1"," McCain and Letterman Trade Insults on 'Late Show'"
"2008-04-01","1"," Soft Serve | The Politics of Fonts, Kissing Etiquette, Swinging 101"
"2008-04-01","1"," 'Flooded With Little Bars of Soap'"
"2008-04-01","1"," Mets Opening Day"
"2008-04-01","1"," Tuesday Tipoff: Fun in San Antonio, Confidence in Westwood"
"2008-04-01","1"," BrightSource Signs Solar Deal With PG&E"
"2008-04-01","1"," Macquarie Buys Hedge Fund"
"2008-04-01","1"," Banks Seek to Dismiss Clear Channel Claims"
"2008-04-01","1"," News Corp. Said to Mull Lifting Stake in Premiere"
"2008-04-01","1"," Microsoft Said to Stand Firm on Yahoo Bid"
"2008-04-01","1"," EADS Executives Face Insider Trading Sanctions"
"2008-04-01","1"," Pelosi Suggests Bush Skip Olympics Opening"
"2008-04-01","1"," Microsoft Open Format Standard Said to Get Global Approval"
"2008-04-01","1"," Stocks Surge on Hopes Financial Woes Are Easing"
"2008-04-01","1"," Insider Trading Cited in EADS Case"
"2008-04-01","1"," Puck Finds an Opening as Drury Hits the Spot"
"2008-04-01","1"," For Now, U.S. Bars Pacts With I.B.M."
"2008-04-01","1"," Japan: Industrial Production Falls for Second Month"
"2008-04-01","1"," Issue for Athletes: Protest on Darfur at Olympics"
"2008-04-01","1"," Washington State Debates Strict Bill on Child Products"
"2008-04-01","1"," From Behind Bars, Milwaukee Alderman May Be Re-elected"
"2008-04-01","1"," Elite Colleges Reporting Record Lows in Admission"
"2008-04-01","1"," Business Off in Several U.S. Regions, Indexes Show"
"2008-04-01","1"," Food Prices Rise, Farmers Respond"
"2008-04-01","1"," Banks Seek to Dismiss Clear Channel Claims"
"2008-04-01","1"," Visa Application Period Opens for Highly Skilled Workers"
"2008-04-01","1"," Seeking Alternatives to Animal-Derived Drugs"
"2008-04-01","1"," A Push to Stop Swiss Cats From Being Turned Into Coats and Hats"
"2008-04-01","1"," Coroner Rejects Conspiracy Theories in Diana’s Death"
"2008-04-01","1"," At Risk: Pot Belly in Midlife Is Linked to Dementia"
"2008-04-01","1"," Insurers Faulted as Overloading Social Security"
"2008-04-01","1"," Cautious Optimism, Even for Opener"
"2008-04-01","1"," Tibetans Protest in Delhi, but March Is Off"
"2008-04-01","1"," TODAY IN BUSINESS"
"2008-04-01","1"," Paid Notice: Deaths   LISS, SEYMOUR"
"2008-04-01","1"," Paid Notice: Deaths   BONJEAN, EMILE"
"2008-04-02","0"," Judge Dismisses Suit Over ‘Borat’"
"2008-04-02","0"," A Rogue Agent at T-Mobile"
