"Date","Direction","Headline"
"2012-09-01","0"," U.S. Open: Day 6"
"2012-09-01","0"," Troubled Times for Plaquemines Parish"
"2012-09-01","0"," Salty Dog"
"2012-09-01","0"," The U.S. Open Chronicles: A Loss, but It's Cool"
"2012-09-01","0"," Woodford on Monetary Policy (Sort of Wonkish)"
"2012-09-01","0"," Jets Trim Roster as Season Opener Nears"
"2012-09-01","0"," Weapons Plant Security Issues Are Described in U.S. Audit"
"2012-09-01","0"," Commodities Prices Rise Broadly for a Monthly Gain"
"2012-09-01","0"," Risky and Getting Riskier"
"2012-09-01","0"," The Week’s Business News in Pictures"
"2012-09-01","0"," Catfish Farmers Fight Fish Glut and High Feed Prices"
"2012-09-01","0"," Overpriced Real Estate? Well, Maybe It’s Art"
"2012-09-01","0"," Merkel’s China Trip Focuses on Economy, Not Rights"
"2012-09-01","0"," Chinese Dissident, Jailed on Evidence Provided by Yahoo, Is Freed"
"2012-09-01","0"," Tokyo Court Hands Win to Samsung Over Apple"
"2012-09-01","0"," Paid Notice: Deaths  BORISS, FLORENCE E"
"2012-09-01","0"," On New York's Walkways, a Mission to Set Unused Ideas Free"
"2012-09-02","0"," U.S. Open: Day 7"
"2012-09-02","0"," Ryan Admits Misstating Marathon Time"
"2012-09-02","0"," What Would a President Romney Mean for the Arab Spring? For Europe?"
"2012-09-02","0"," Campaign References to Afghanistan Are Missing In Action"
"2012-09-02","0"," Sima Gandhi, Richard Gurley"
"2012-09-02","0"," Emily Harrison, Bryan Subach"
"2012-09-02","0"," Amy Wolper, Jeffrey Price"
"2012-09-02","0"," Peter Shelton, Architect Who Made Luxury Minimal, Dies at 67"
"2012-09-02","0"," Inquiry on Tax Strategy Adds to Scrutiny of Finance Firms"
"2012-09-02","0"," Don’t Shy Away From Growth Stocks"
"2012-09-02","0"," Clear Goals Matter More Than Mission"
"2012-09-02","0"," In Russia, Opening Inquiries and Settling Scores"
"2012-09-02","0"," Tracking a Subtle Scent, a Dog May Help Save the Whales"
"2012-09-02","0"," Mrs. Clinton’s Asia Mission"
"2012-09-02","0"," Syrian Rebels Say They Have Seized an Air Defense Post and Its Missiles"
"2012-09-02","0"," Looking for Meaning in the Detritus of Hurricane Katrina"
"2012-09-02","0"," The 8.19.12 Issue"
"2012-09-02","0"," The Merger of Academia and Art House"
"2012-09-02","0"," Ever Loyal, Stocking Up for School"
"2012-09-02","0"," Downsizing the Jumbo Loan"
"2012-09-02","0"," Prying Open a Cold Case"
"2012-09-02","0"," Meanwhile, In the City"
"2012-09-02","0"," Rainy Days at the Open"
"2012-09-02","0"," Paid Notice: Deaths  MCCARTHY, COLLEEN"
"2012-09-02","0"," Happy Birthday, Parks. Now Open Your Web Site."
"2012-09-02","0"," Paid Notice: Memorials  WEISS, DORIS T"
"2012-09-02","0"," Paid Notice: Memorials  WEISS, DORIS T"
"2012-09-02","0"," Paid Notice: Deaths  BORISS, FLORENCE E"
"2012-09-03","0"," U.S. Open: Day 8"
"2012-09-03","0"," Citibank Hid Firm's Financial Troubles, Ex-Partner at Dewey & LeBoeuf Says "
