"Date","Direction","Headline"
"2007-06-01","1"," McCain in Iowa on Immigration"
"2007-06-01","1"," Nannies and a Minimum Wage"
"2007-06-01","1"," Bank of America Names Global Markets Head"
"2007-06-01","1"," Censorship, Academic Freedom and Private Schools"
"2007-06-01","1"," Practical Traveler: Travel Tips From a Dog's Best Friend"
"2007-06-01","1"," Jazz Pharmaceutical Cuts I.P.O. Price"
"2007-06-01","1"," Big Investors Jumping Back Into Shaky Home Loans"
"2007-06-01","1"," Hedge Fund Takes Another Swing at Topps"
"2007-06-01","1"," Bally Total Fitness to Restructure in Bankruptcy"
"2007-06-01","1"," WellPoint Forces Out Its Financial Chief"
"2007-06-01","1"," Northwest Exits Bankruptcy and Begins to Trade Shares"
"2007-06-01","1"," Eton Park Raises Cash for Emerging Markets Fund"
"2007-06-01","1"," Navteq Stock Rises Amid Buyout Speculation"
"2007-06-01","1"," Dow Jones Opens Door to Rival Bidders"
"2007-06-01","1"," Witchy Girls on a Mission: The Dark Side of Cliques"
"2007-06-01","1"," A Father With Two Careers, in Business and in Murder"
"2007-06-01","1"," Ousted Premier’s Allies Protest Ban on Thai Party"
"2007-06-01","1"," Education Department Issues Rules for Student Loans"
"2007-06-01","1"," Jazz Lowers Offering Price"
"2007-06-01","1"," Bush Proposes Goals on Greenhouse Gas Emissions"
"2007-06-01","1"," Agent at Border, Aware, Let In Man With TB"
"2007-06-01","1"," California: Ruling in Dog Mauling Case"
"2007-06-01","1"," California: Border Agent Kills Man"
"2007-06-01","1"," YouTube to Offer EMI Music Clips"
"2007-06-01","1"," Offering Few Specifics, WellPoint Forces Out Its Financial Chief"
"2007-06-01","1"," Aide Says Edwards Misspoke on Reading Classified Iraq Report"
"2007-06-01","1"," Suspect in Ex-Agent’s Poisoning Insists He Was Framed"
"2007-06-01","1"," Northwest Exits Bankruptcy and Begins to Trade Shares"
"2007-06-01","1"," Big Investors Jumping Back Into Shaky Home Loans"
"2007-06-01","1"," Legislation Pushed to Require Minimum Wage for Domestic Workers"
"2007-06-01","1"," What Seller Wants a Low Price?"
"2007-06-01","1"," TODAY IN BUSINESS"
"2007-06-01","1"," Paid Notice: Deaths   WEISS, DR. G. WOLDEMAR"
"2007-06-01","1"," ANIMAL COLLECTIVE"
"2007-06-01","1"," Aide Says Edwards Misspoke on Reading Classified Iraq Report"
"2007-06-02","0"," Breaking News: Clemens Will Miss Chicago Series"
"2007-06-02","0"," Poland: iPod? Debit Card? Lettuce in a Bag?"
"2007-06-02","0"," Missouri: After Group Home Fire, New Regulations"
"2007-06-02","0"," A Hobby That’s Part Party, Part Debate, All Intellect"
"2007-06-02","0"," Colombian President to Release Rebels in Exchange Effort"
"2007-06-02","0"," The Price of Free Airwaves"
"2007-06-02","0"," Top Connecticut Republican Is Charged in Threat Conspiracy"
"2007-06-02","0"," Making the Minimum Sound Like More"
"2007-06-02","0"," 4 Won&#8217;t Face Charges in F.B.I. Agent&#8217;s Death"
