"Date","Direction","Headline"
"2011-07-01","1"," As Net Stocks Sizzle, Zynga Aims High for Its I.P.O."
"2011-07-01","1"," U.S. Soccer Releases Open Letter to Fans"
"2011-07-01","1"," Emily & Hui"
"2011-07-01","1"," Hedge Fund Hippies"
"2011-07-01","1"," Berkshire Dividends? Not on Munger's Watch"
"2011-07-01","1"," Reviewing the Nissan Murano CrossCabriolet"
"2011-07-01","1"," Compose to Close, Then Reopen in Fall With Matthew Lightner as Chef"
"2011-07-01","1"," Video: Early Moves in Pennsylvania; Early Campaign Finance Results"
"2011-07-01","1"," In Colombia, a Soccer Paradox"
"2011-07-01","1"," With Production Normalizing, Toyota and Honda Raise Incentive Spending"
"2011-07-01","1"," Keeping Score: How Much Extra an Extra Base Really Means"
"2011-07-01","1"," The Minimalist: Watermelon and Tomato Salad"
"2011-07-01","1"," The Plaza Hotel Reopens Its Tricycle Garage"
"2011-07-01","1"," The Danger in Counting on Markets to Drive a Debt-Limit Deal"
"2011-07-01","1"," Vain Glorious | Aesop Takes New York"
"2011-07-01","1"," Apple and Microsoft Beat Google for Nortel Patents"
"2011-07-01","1"," Forced Move May Mean the End of Teatro ZinZanni"
"2011-07-01","1"," Uruguay Open to Rights Cases of Dictator Era"
"2011-07-01","1"," C.W. Whalen Jr., 90, Dies; Led Vietnam War Dissent"
"2011-07-01","1"," Anti-Gay Church Helped Train Agents"
"2011-07-01","1"," Corn Prices Fall Sharply After a Larger-Than-Expected Estimate of Crop"
"2011-07-01","1"," U.S. Charges 5 in Frauds Involving Penny Stocks"
"2011-07-01","1"," The Google Inquiry Evokes Microsoft Memories"
"2011-07-01","1"," Boeing Labor Dispute Is Making New Factory a Political Football"
"2011-07-01","1"," N.H.L. Free Agents: Where in the World Is Jaromir Jagr?"
"2011-07-01","1"," The Price of Liberty: Weeds"
"2011-07-01","1"," Two Rulings Find Cuts in Public Pensions Permissible"
"2011-07-01","1"," Mob Figure May Unearth Corruption of Lawmen"
"2011-07-01","1"," Plan Issued to Save Northern Spotted Owl"
"2011-07-01","1"," Tripoli Refugees Stream Into Libya’s Mountains"
"2011-07-01","1"," On the Internet, Nobody Knows You’re a Youngster With Issues"
"2011-07-01","1"," At Morgan Stanley, Speculation Swirls Over the Next No. 2"
"2011-07-02","0"," Analysis: Tsonga Lost, on His Own Terms"
"2011-07-02","0"," Net Lending By Domestic Business"
"2011-07-02","0"," 30 Seconds With Amar’e Stoudemire"
"2011-07-02","0"," Agüero’s Volley Saves Argentina in Copa América Opener"
"2011-07-02","0"," Nike Re-Signs Vick"
"2011-07-02","0"," Mets’ Buchholz Is Dealing With Depression and Anxiety"
"2011-07-02","0"," Britain: Church Bars Gay Priests With Partners From Being Bishops"
"2011-07-02","0"," When States Shut Down for Business"
"2011-07-02","0"," Hemingway, Hounded by the Feds"
"2011-07-02","0"," Is Natural Gas a Promising Option?"
