"Date","Direction","Headline"
"2009-11-01","0"," Live Analysis World Series Game 4: Yankees 7, Phillies 4, Final"
"2009-11-01","0"," McCoy Regains His Old Form"
"2009-11-01","0"," Live Analysis: Vikings 38, Packers 26, Final"
"2009-11-01","0"," CIT to Test Speed of Bankruptcy Court"
"2009-11-01","0"," Search Continues for 9 Missing After Military Crash Off San Diego"
"2009-11-01","0"," Recession, Revolution and a Leaner Times"
"2009-11-01","0"," Richmond and Chevron Choose Fork in the Road"
"2009-11-01","0"," A Bid to Cut Emissions Looks Away From Coal"
"2009-11-01","0"," Privacy Looms Over Gay Rights Vote"
"2009-11-01","0"," Good Dog, Smart Dog"
"2009-11-01","0"," The Shape of a Recession"
"2009-11-01","0"," Minimal Abstraction: It’s Alive and Well"
"2009-11-01","0"," Casey McCluskey, Matthew Widham"
"2009-11-01","0"," ‘Enemies of the People’"
"2009-11-01","0"," Agents Find Benefits in Teaming Up"
"2009-11-01","0"," For the Right Price, the Right Fixer-Upper"
"2009-11-01","0"," ‘The Lost Symbol’"
"2009-11-01","0"," Animal Wrangling in Miniature"
"2009-11-01","0"," Renaissance Men"
"2009-11-01","0"," Reviving ‘Esther’ and Reaffirming a Mission"
"2009-11-01","0"," Ginger-Apple Upside-Down Cake"
"2009-11-01","0"," Fresh Apple Salsa"
"2009-11-01","0"," Apple-Beet Chutney"
"2009-11-01","0"," Test-Takers’ Rights"
"2009-11-01","0"," Umpire Missed Subtle Sign"
"2009-11-01","0"," Employer Mandate Becomes Sticky Issue In Reconciling Bills"
"2009-11-01","0"," Rivera's Workload"
"2009-11-01","0"," Business Best Sellers"
"2009-11-01","0"," Good Dog, Smart Dog"
"2009-11-02","1"," The Man Who Opened the Gate"
"2009-11-02","1"," Schwab to Offer Commission-Free E.T.F.'s"
"2009-11-02","1"," Hubbells, Promising Young Ice Dancers, Swap Coaches"
"2009-11-02","1"," Trader Joe's Opening Friday"
"2009-11-02","1"," U.S. Unlikely to Recoup Auto Bailouts, G.A.O. Says"
"2009-11-02","1"," Bruno Corruption Trial Opens"
"2009-11-02","1"," Can't We Retire the Business Card?"
"2009-11-02","1"," Processed Foods and Depression"
