"Date","Direction","Headline"
"2008-03-01","0"," Idiomatic Depression"
"2008-03-01","0"," China and U.S. Agree to Open Military Hot Line"
"2008-03-01","0"," France: Missing Ex-Supermodel Found Drowned in Seine"
"2008-03-01","0"," The Netherlands: Premier Appeals Against Anti-Islam Film"
"2008-03-01","0"," U.S.-Europe Team Beats Out Boeing on Big Contract"
"2008-03-01","0"," Markets Fall on Drumbeat of Grim Reports"
"2008-03-01","0"," White House E-Mail Gone Missing"
"2008-03-01","0"," A Nominee? Or a Debacle?"
"2008-03-01","0"," Subject of Trade Speculation, Orioles’ Roberts Shows Off"
"2008-03-01","0"," Prices for Most MetroCards Are Going Up This Weekend"
"2008-03-01","0"," Head of Financial Products Unit Stepping Down at A.I.G."
"2008-03-01","0"," Un-Naming Rights"
"2008-03-01","0"," Owner Says Clemens’s Contract Not at Issue"
"2008-03-01","0"," Barbara Seaman, 72, Dies; Cited Risks of the Pill"
"2008-03-01","0"," Aloof From Recession"
"2008-03-01","0"," Bankruptcy Court Asked to Sanction Countrywide"
"2008-03-01","0"," Opening Night of a Portfolio of Premieres and Old Favorites"
"2008-03-01","0"," NASA Announces Shuttle Mission"
"2008-03-01","0"," Long Slump May Mean Drug Stocks Are Bargains"
"2008-03-01","0"," A Semifinal in Taiwan, and a Gem of Defense"
"2008-03-01","0"," McCain Was Born in the Panama Canal Zone. So?"
"2008-03-01","0"," Cuba Signs Two Treaties on Rights"
"2008-03-01","0"," Iraqi Leaders Say the Way Is Clear for the Execution of ‘Chemical Ali’"
"2008-03-01","0"," Ever Loyal, Yao Risks His Career"
"2008-03-02","0"," Why McCain Would Vote For Obama"
"2008-03-02","0"," United Technologies Makes Bid for Diebold"
"2008-03-02","0"," Other Voices: More About That McCain Article"
"2008-03-02","0"," United Technologies Makes Bid for Diebold"
"2008-03-02","0"," McCain Channels His Inner Hillary"
"2008-03-02","0"," Is a Lean Economy Turning Mean?"
"2008-03-02","0"," A Carload at a Time"
"2008-03-02","0"," Melissa Mandelker, Jay Weinberger"
"2008-03-02","0"," Emily Steinhagen, Allen Golbig"
"2008-03-02","0"," Seedlings? For Sissies. Bring On Instant Forests!"
"2008-03-02","0"," The Free Agent Adjusts His Truss"
"2008-03-02","0"," Be Nimble, Be Quick . . ."
"2008-03-02","0"," Risks and Rewards of a High-Priced Ace"
"2008-03-02","0"," In Alabama, a Fight to Regain Voting Rights Some Felons Never Lost"
"2008-03-02","0"," Letter: Photo Plaudit"
"2008-03-02","0"," Heavy Winter Snow Means More Spring Skiing"
"2008-03-02","0"," Newest High Rollers’ Playground Gets Set to Open Its Doors"
"2008-03-02","0"," Nickelodeon to Open Theme Park in Mall"
"2008-03-02","0"," Business Best Sellers"
"2008-03-02","0"," Paid Notice: Deaths   WEISS, GLORIA (DYMOND)"
"2008-03-02","0"," Paid Notice: Deaths   PRUYN, EMILIA D"
"2008-03-02","0"," Local Prices Vary, but They're All High"
"2008-03-03","0"," Two Hot Dogs, a Drink, and a Nod to Obama"
"2008-03-03","0"," Tanker Contract Opposed by McCain Resurfaces"
"2008-03-03","0"," Two Hot Dogs, a Drink, and a Nod to Obama"
"2008-03-03","0"," UBS Shuffles Financial Institutions Group"
"2008-03-03","0"," Bragging Rights for Fox"
"2008-03-03","0"," Video: Open Caucus in Ohio"
"2008-03-03","0"," Open Caucus"
"2008-03-03","0"," Hells Angels Plotted to Kill Mick Jagger, Agent Says"
"2008-03-03","0"," Hair of the dog"
"2008-03-03","0"," Carlyle Hires UBS's Sarkozy for Financial Deals"
"2008-03-03","0"," China Merchants Shows Interest in Visa I.P.O."
"2008-03-03","0"," Hedge Fund Activist to Sue S.E.C. Over Marketing Rules"
"2008-03-03","0"," Hedge Fund Nominates Slate for New York Times Board"
"2008-03-03","0"," McCain Steps Into Debate Over Cause of Autism"
"2008-03-03","0"," Watchdog to Monitor Home Appraisals"
"2008-03-03","0"," Trade Case Takes Aim at China on Financial Data"
"2008-03-03","0"," High Court Lets Suits Against Pfizer Proceed"
"2008-03-03","0"," Oil Prices Pass Record Set in ’80s, but Then Recede"
"2008-03-03","0"," Trade Case Takes Aim at China on Financial Data"
"2008-03-03","0"," Stocks Flat as Oil Hits Record"
"2008-03-03","0"," Asian Stocks and Dollar Fall Sharply"
"2008-03-03","0"," For a Third Consecutive Day, All Quiet on the Moss Free-Agent Front"
"2008-03-03","0"," Priced Out of the Market"
"2008-03-03","0"," Consumer Watchdogs"
"2008-03-03","0"," European Firm Says U.S. Jet Deal Means Jobs for Both Countries"
"2008-03-03","0"," On Signature Issues, McCain Has Shown Some Inconsistencies in the Senate"
"2008-03-03","0"," Pettitte Shakes Off the Rust and Gets Back to Business for the Yankees"
"2008-03-03","0"," ‘Semi-Pro’ Cashes In"
"2008-03-03","0"," Publishers Phase Out Piracy Protection on Audio Books"
"2008-03-03","0"," A Naughty-but-Nice Miss M Sets Up Shop in Sin City"
"2008-03-03","0"," Intel Announces New Chip for Small Computers"
"2008-03-03","0"," Liechtenstein’s Efforts on Financial Crimes"
"2008-03-03","0"," Google Intensifies Microsoft Rivalry"
"2008-03-03","0"," TODAY IN BUSINESS"
"2008-03-04","0"," John McCain in Dallas"
"2008-03-04","0"," McCain Clinches G.O.P. Race"
"2008-03-04","0"," Slight Cancer Risk Remains After Hormone Therapy Stops"
"2008-03-04","0"," France Faces Off With Germany Over Car Emissions Criteria"
"2008-03-04","0"," Despite the Democratic Showdown, Business as Usual on Broadcast"
"2008-03-04","0"," Austin Votes - and Even the Dogs Are Welcome"
"2008-03-04","0"," Pequot to Separate Its V.C. and Hedge Fund Units"
"2008-03-04","0"," McCain Wouldn't Answer That Phone Call Dig"
"2008-03-04","0"," McCain Has a New Answer on Autism"
"2008-03-04","0"," A Perfect Lunch in Liguria"
"2008-03-04","0"," A Swiss Space"
"2008-03-04","0"," Och-Ziff Fund Bounces Back (But Not Its Stock)"
"2008-03-04","0"," It's Not Enough For Fox Business To Succeed; CNBC Must Fail!"
"2008-03-04","0"," John McCain’s March 4 Speech"
"2008-03-04","0"," McCain Previews Broad General Campaign"
"2008-03-04","0"," Predictions From a Top Bankruptcy Lawyer"
"2008-03-04","0"," What Price Scrabulous?"
"2008-03-04","0"," Hedge Fund Sues Citigroup and Wachovia"
"2008-03-04","0"," Nike's Umbro Deal Crosses the Finish Line"
"2008-03-04","0"," Clinton Defeats Obama in Ohio Primary; McCain Clinches Race as Foe Concedes"
"2008-03-04","0"," Spree Continues for Jets With 2 More Free Agents"
"2008-03-04","0"," Intel Lowers Gross Profit Forecast for First Quarter"
"2008-03-04","0"," Germany: Samsung to Expand in Office Products"
"2008-03-04","0"," Gulf Coast: Report Issued on Fema Trailers"
"2008-03-04","0"," Thornburg, a Mortgage Lender, Misses Margin Calls"
"2008-03-04","0"," BBC Set to Open Its New Arab World TV Channel"
"2008-03-04","0"," One-Ounce Mississippian of 55.8 Million Years Ago"
"2008-03-04","0"," U.S. Forces Fire Missiles Into Somalia at a Kenyan"
"2008-03-04","0"," Drug Pitchmen: Actor, Doctor or Pfizer’s Option"
"2008-03-04","0"," A Virtual Travel Agent With All the Answers"
"2008-03-04","0"," Stocks Flat as Oil Hits Record"
"2008-03-04","0"," Today In Business"
"2008-03-05","1"," Do Financial Incentives Work for Students?"
"2008-03-05","1"," Bloggingheads: The 'Iraq Recession'"
