"Date","Direction","Headline"
"2009-04-01","1"," Guidance Office: Seeking Your Financial Aid Questions"
"2009-04-01","1"," Recession Cuts Europe's Carbon Emissions"
"2009-04-01","1"," Drug-Sniffing Dogs: Both Sides Now"
"2009-04-01","1"," Some 'Colleges That Change Lives' Put Ivy Admission Rates in Perspective"
"2009-04-01","1"," Sales of Start-Ups Plummet, Along With Prices"
"2009-04-01","1"," Narratives of the Recession"
"2009-04-01","1"," Ratings: Premieres for 'Cupid' and 'Osbournes'"
"2009-04-01","1"," Mic to Turn an iPod Touch Into a Phone"
"2009-04-01","1"," Thrills and Chills From the Financial Meltdown"
"2009-04-01","1"," 'I've Been Stockpiling'"
"2009-04-01","1"," Rapist Stole iPod but Left His Cellphone, Officials Say"
"2009-04-01","1"," Her Majesty's Royal iPod"
"2009-04-01","1"," New Products for April 1st! (Kinda)"
"2009-04-01","1"," Intel Turns Over Its Linux Operating System"
"2009-04-01","1"," Thornburg Mortgage Plans Bankruptcy Liquidation"
"2009-04-01","1"," Help for Travelers @Twitter"
"2009-04-01","1"," Miss Universe's Blog Post on Guantánamo Vanishes"
"2009-04-01","1"," AbitibiBowater Debt-Exchange Offers Expire"
"2009-04-01","1"," Lampert Goes Shopping for Sears Canada Stock"
"2009-04-01","1"," U.S. Plan Sees Easing of G.M. to Bankruptcy"
"2009-04-01","1"," Investors Buy Johnson Products from P&G"
"2009-04-01","1"," UBS Hires Credit Suisse Executive for Efficiency Drive"
"2009-04-01","1"," Change Fuels Speculation of Air Canada Bankruptcy"
"2009-04-01","1"," A Documentary Gives ‘Going to the Mat’ New Meaning"
"2009-04-01","1"," N.C.A.A. Tournament Tipoff"
"2009-04-01","1"," The Price Is Not Right"
"2009-04-01","1"," Recession? Not in Albany"
"2009-04-01","1"," Storm Clouds Gather Over Obama Nominees"
"2009-04-01","1"," U.S. Hopes to Ease G.M. to Bankruptcy"
"2009-04-01","1"," In Reversal, U.S. Seeks Election to U.N. Human Rights Council"
"2009-04-01","1"," India: Dalai Lama on Hacking"
"2009-04-01","1"," Chicken With Apricot, Tamarind and Chipotle Sauce"
"2009-04-01","1"," Movie Association Report Omits Financial Details"
"2009-04-01","1"," Finance Chief at Facebook Is Leaving"
"2009-04-01","1"," Planning a Retirement Without Dividends"
"2009-04-01","1"," Ball-Strike Monitor May Reopen Wounds"
"2009-04-01","1"," Change Fuels Speculation of Air Canada Bankruptcy"
"2009-04-01","1"," Caterpillar Workers Detain Bosses in France"
"2009-04-01","1"," Record Drop in Index of Home Prices"
"2009-04-01","1"," Sun-Times Files for Bankruptcy"
"2009-04-01","1"," Paid Notice: Deaths  WEISS, JOEL"
"2009-04-01","1"," Home Prices in January Fell by a Record Amount"
"2009-04-01","1"," TODAY IN BUSINESS"
"2009-04-02","1"," Government Urges Financial Aid Officers to Consider Families’ Dire Circumstances"
"2009-04-02","1"," Encores! Production of ‘Finian’s Rainbow’ Is Broadway-Bound"
