"Date","Direction","Headline"
"2007-05-01","1"," Newspaper Stocks Feel the 'Murdoch Effect'"
"2007-05-01","1"," Gonzales's Suspicious Omission"
"2007-05-01","1"," Microsoft Is Said to Consider a Bid for 24/7"
"2007-05-01","1"," Delta Air, Out of Bankruptcy, Sports a New Paint Job"
"2007-05-01","1"," Immigrant Rights Rallies Smaller Than Last Year"
"2007-05-01","1"," Cambodia Tribunal Clears Procedural Hurdle"
"2007-05-01","1"," Congo Opposition Figure Cleared of Inciting Revolt"
"2007-05-01","1"," Sudan U.N. Peacekeeping Mission Extended"
"2007-05-01","1"," Revised Genocide Exhibit Opens"
"2007-05-01","1"," Missouri: Police Name Killer"
"2007-05-01","1"," Some Ask if U.S. Attorney Dismissals Point to Pattern of Investigating Democrats"
"2007-05-01","1"," Bush Steps Up Effort to Persuade Putin on Missile Defense Plan"
"2007-05-01","1"," With Case Reopened, Basso Leaves His Team"
"2007-05-01","1"," Costs and Divestitures Cut Verizon's Profit"
"2007-05-01","1"," The Times Building Is Resold for 3 Times Its 2004 Price"
"2007-05-01","1"," 34 Duke Business Students Face Discipline for Cheating"
"2007-05-01","1"," Ivica Racan,  Former Croatian Premier, Is Dead at 63"
"2007-05-01","1"," Delta Air, Out of Bankruptcy, Sports a New Paint Job"
"2007-05-01","1"," How to Be More Effective (and Less Annoying and Counterproductive)"
"2007-05-01","1"," A California Max Yasgur for a New Woodstock"
"2007-05-01","1"," Looking for a Home in the Limbo of Alaska"
"2007-05-01","1"," Post-Minimalist Inspirations, From Bells to Subway Noise"
"2007-05-01","1"," Depression Raises Risk of Diabetes, Study Finds"
"2007-05-01","1"," Outcomes: Study Finds That Cutting Salt Also Cuts Cardiovascular Risk"
"2007-05-01","1"," Business Class to London: Cheaper Than You Might Think"
"2007-05-01","1"," Study Finds That Cutting Salt Also Cuts Cardiovascular Risk"
"2007-05-01","1"," World Briefing | United Nations: Revised Genocide Exhibit Opens"
"2007-05-01","1"," World Briefing | Africa: Sudan: U.N. Peacekeeping Mission Extended"
"2007-05-01","1"," Paid Notice: Deaths   WEISS, PAULA"
"2007-05-01","1"," TODAY IN BUSINESS"
"2007-05-02","1"," Another Job Opening for a Yankees Starter"
"2007-05-02","1"," Credit Suisse Says First-Quarter Profits Rose"
"2007-05-02","1"," Green Chemistry Start-Up Gets $15 Million"
"2007-05-02","1"," Is NYSE Euronext Planning a Run at I.S.E.?"
"2007-05-02","1"," Blockbuster Unloads U.K. Chain"
"2007-05-02","1"," U.S. Seeks Closing of Visa Loophole for Britons"
"2007-05-02","1"," Giuliani’s Tie to Texas Law Firm May Pose Risk"
"2007-05-02","1"," Election Commission Imposes Fines"
"2007-05-02","1"," Uzbekistan: Rights Worker Imprisoned"
"2007-05-02","1"," Donald P. Lay, 80, Federal Judge Notable in Rights Cases, Dies"
"2007-05-02","1"," Procter & Gamble Earnings Up 14% in Quarter"
"2007-05-02","1"," Immigrant Rights Rallies Smaller Than Last Year"
"2007-05-02","1"," Pet Food Chemical Unlikely to Pose Threat to Humans, Experts Say, as U.S. Continues Inquiry"
"2007-05-02","1"," Loss at Chiquita Brands Is Greater Than Expected"
"2007-05-02","1"," Manhattan Increased Penalties for Film Piracy"
"2007-05-02","1"," Yum Brands Makes Gains, Mostly in Sales at China Unit"
"2007-05-02","1"," A Warning on Risk in Commercial Mortgages"
"2007-05-02","1"," Small Business 101: How to Get Started"
"2007-05-02","1"," Players Gather Round to Kiss a Music Hall Good Night"
"2007-05-02","1"," TODAY IN BUSINESS"
"2007-05-02","1"," World Briefing | Asia: Uzbekistan: Rights Worker Imprisoned"
"2007-05-02","1"," Metro Briefing | New York: Manhattan: Increased Penalties For Film Piracy"
"2007-05-02","1"," Small Business on the Web"
"2007-05-02","1"," Paid Notice: Deaths   WEISS, PAULA"
"2007-05-03","1"," New Century to Close Home-Lending Business"
"2007-05-03","1"," Clinton: 'Sunset' Iraq Authorization"
"2007-05-03","1"," Credit Suisse Shuffles Bankers in Asia and Europe"
"2007-05-03","1"," Recent Openings"
"2007-05-03","1"," Big Island Bliss"
"2007-05-03","1"," Obtaining a Vietnam Visa Outside the United States"
"2007-05-03","1"," New York Fed Warns On Hedge Funds"
"2007-05-03","1"," UBS to Close Hedge Fund After Disappointing Returns"
"2007-05-03","1"," Jones Apparel to Unload Moderate Brands"
